MC	american	call	0.12575259429145252	1.31	100.0	8	1.1452641014781972	100.69	0.0071398027080111235	0.00019339995924383402
QMC	american	call	0.010488718586102766	1.31	100.0	8	1.2962597786522054	100.69	0.0071398027080111235	0.0013419999741017818
GAN-MC	american	call	0.10590787645601725	1.31	100.0	8	1.4487393181573827	100.69	0.0071398027080111235	0.0003915999550372362
GAN-LHS	american	call	0.03622556137647608	1.31	100.0	8	1.2625445145968164	100.69	0.0071398027080111235	0.0005005000857636333
MC	european	call	0.0877370237096437	1.36	100.01	8	1.2406776477548846	100.69	0.007682161429442761	0.000129799940623343
QMC	european	call	0.055124462932604035	1.36	100.01	8	1.2850307304116586	100.69	0.007682161429442761	0.0011224000481888652
GAN-MC	european	call	0.09054613318343961	1.36	100.01	8	1.2368572588705222	100.69	0.007682161429442761	0.0002720999764278531
GAN-LHS	european	call	0.05237084818689844	1.36	100.01	8	1.2887756464658182	100.69	0.007682161429442761	0.00038400001358240843
MC	american	call	0.0048102020153679755	0.48	102.0	8	0.47769110303262335	100.69	0.008234864093171427	0.0001308999489992857
QMC	american	call	0.10267638144136604	0.48	102.0	8	0.4307153369081443	100.69	0.008234864093171427	0.0010602000402286649
GAN-MC	american	call	0.0660094867590297	0.48	102.0	8	0.4483154463556657	100.69	0.008234864093171427	0.0002839999506250024
GAN-LHS	american	call	0.16201993682235435	0.48	102.0	8	0.4022304303252699	100.69	0.008234864093171427	0.00038029998540878296
MC	european	call	0.31064083706514894	0.59	102.01	8	0.4067219061315621	100.69	0.009333052003557288	0.00011890009045600891
QMC	european	call	0.129338425025698	0.59	102.01	8	0.5136903292348382	100.69	0.009333052003557288	0.0009976999135687947
GAN-MC	european	call	0.15075825210641333	0.59	102.01	8	0.5010526312572161	100.69	0.009333052003557288	0.00027030007913708687
GAN-LHS	european	call	0.11083094324911365	0.59	102.01	8	0.5246097434830229	100.69	0.009333052003557288	0.0003698999062180519
MC	european	put	0.06375919404154218	0.25	98.01	8	0.23406020148961446	100.69	0.01032854050470233	0.00012059998698532581
QMC	european	put	0.22227725126918552	0.25	98.01	8	0.19443068718270362	100.69	0.01032854050470233	0.0009995000436902046
GAN-MC	european	put	0.15305962287656993	0.25	98.01	8	0.21173509428085752	100.69	0.01032854050470233	0.00027650000993162394
GAN-LHS	european	put	0.2711707560483988	0.25	98.01	8	0.1822073109879003	100.69	0.01032854050470233	0.00037620007060468197
MC	american	put	0.12147322098678393	0.5	99.0	8	0.560736610493392	100.69	0.010739288457914043	0.00012770004104822874
QMC	american	put	0.06452713051599657	0.5	99.0	8	0.4677364347420017	100.69	0.010739288457914043	0.0009978999150916934
GAN-MC	american	put	0.20149012900237462	0.5	99.0	8	0.3992549354988127	100.69	0.010739288457914043	0.0002734001027420163
GAN-LHS	american	put	0.18833645558216772	0.5	99.0	8	0.40583177220891614	100.69	0.010739288457914043	0.0003603000659495592
MC	american	put	0.13066141475154858	0.75	100.0	8	0.6520039389363386	100.69	0.009975806489578938	0.00012240000069141388
QMC	american	put	0.029633279515200044	0.75	100.0	8	0.7277750403636	100.69	0.009975806489578938	0.0009908999782055616
GAN-MC	american	put	0.10163747380311723	0.75	100.0	8	0.6737718946476621	100.69	0.009975806489578938	0.00028270005714148283
GAN-LHS	american	put	0.11946911001977112	0.75	100.0	8	0.6603981674851717	100.69	0.009975806489578938	0.0003747999435290694
MC	european	call	0.11825909159486114	3.4	99.01	7	2.997919088577472	102.11	0.010193401824101767	0.00013159995432943106
QMC	european	call	0.004256840240476933	3.4	99.01	7	3.4144732568176215	102.11	0.010193401824101767	0.0009913999820128083
GAN-MC	european	call	0.061729519117071203	3.4	99.01	7	3.190119635001958	102.11	0.010193401824101767	0.00023819995112717152
GAN-LHS	european	call	0.020556143317607394	3.4	99.01	7	3.3301091127201348	102.11	0.010193401824101767	0.00034470006357878447
MC	american	call	0.010566244018345041	2.33	100.0	7	2.354619348562744	102.11	0.006319719100265168	0.00012880004942417145
QMC	american	call	0.007257690576413171	2.33	100.0	7	2.3130895809569574	102.11	0.006319719100265168	0.0008979999693110585
GAN-MC	american	call	0.07467373943298482	2.33	100.0	7	2.1560101871211454	102.11	0.006319719100265168	0.00023729994427412748
GAN-LHS	american	call	0.007314572068385453	2.33	100.0	7	2.312957047080662	102.11	0.006319719100265168	0.00032380002085119486
MC	american	call	0.06466905013166713	1.0	102.0	7	0.9353309498683329	102.11	0.008014120779457215	0.0001495999749749899
QMC	american	call	0.10988389968351597	1.0	102.0	7	0.890116100316484	102.11	0.008014120779457215	0.0010683999862521887
GAN-MC	american	call	0.12171965686258002	1.0	102.0	7	0.87828034313742	102.11	0.008014120779457215	0.0002606000052765012
GAN-LHS	american	call	0.03992184581973701	1.0	102.0	7	0.960078154180263	102.11	0.008014120779457215	0.0003800999838858843
MC	european	call	0.03354071846477916	1.16	102.01	7	1.121092766580856	102.11	0.009559559508802024	0.00010789989028126001
QMC	european	call	0.08378311384376672	1.16	102.01	7	1.0628115879412305	102.11	0.009559559508802024	0.000916499993763864
GAN-MC	european	call	0.0964133823542249	1.16	102.01	7	1.048160476469099	102.11	0.009559559508802024	0.00023470004089176655
GAN-LHS	european	call	0.07812050177143869	1.16	102.01	7	1.069380217945131	102.11	0.009559559508802024	0.00032700004521757364
MC	american	call	0.16422534395862615	0.34	104.0	7	0.28416338305406713	102.11	0.008929092922538242	0.00010960001964122057
QMC	american	call	0.17411030158111615	0.34	104.0	7	0.28080249746242053	102.11	0.008929092922538242	0.0009266999550163746
