MC	european	put	0.02892992856210891	0.36	41.51	21	0.3495852257176408	43.73	0.015413148792901895	0.0003350999904796481
QMC	european	put	0.13040122302903973	0.36	41.51	21	0.4069444402904543	43.73	0.015413148792901895	0.0019623999251052737
GAN-MC	european	put	0.05534861811522163	0.36	41.51	21	0.3400744974785202	43.73	0.015413148792901895	0.0007174999918788671
GAN-LHS	european	put	0.12597677718705502	0.36	41.51	21	0.4053516397873398	43.73	0.015413148792901895	0.0006576000014320016
MC	european	put	0.31276567334198124	0.32	42.01	21	0.420085015469434	43.73	0.012750233696643873	0.00027030007913708687
QMC	european	put	0.06389359542592846	0.32	42.01	21	0.3404459505362971	43.73	0.012750233696643873	0.0017523999558761716
GAN-MC	european	put	0.10179896994158155	0.32	42.01	21	0.2874243296186939	43.73	0.012750233696643873	0.0007383000338450074
GAN-LHS	european	put	0.11301680404297315	0.32	42.01	21	0.2838346227062486	43.73	0.012750233696643873	0.0006637999322265387
MC	european	put	0.10370854446974564	0.47	42.51	21	0.4212569840992195	43.73	0.013028346124348611	0.000255199964158237
QMC	european	put	0.054440338090768786	0.47	42.51	21	0.44441304109733865	43.73	0.013028346124348611	0.0016790000954642892
GAN-MC	european	put	0.0810171304389495	0.47	42.51	21	0.4319219486936937	43.73	0.013028346124348611	0.0008230999810621142
GAN-LHS	european	put	0.12686125290564973	0.47	42.51	21	0.5296247888656553	43.73	0.013028346124348611	0.0005831999005749822
MC	american	put	0.12609511882841637	0.62	43.0	21	0.6981789736736181	43.73	0.012837503099610972	0.00027459999546408653
QMC	american	put	0.0771292205674777	0.62	43.0	21	0.5721798832481638	43.73	0.012837503099610972	0.0017430000007152557
GAN-MC	american	put	0.011059214959866039	0.62	43.0	21	0.6268567132751169	43.73	0.012837503099610972	0.0007323999889194965
GAN-LHS	american	put	0.02200801292228714	0.62	43.0	21	0.606355031988182	43.73	0.012837503099610972	0.0007444999646395445
MC	european	put	0.03939499739902646	0.9	43.01	21	0.8645445023408762	43.73	0.016512456570328213	0.000265000038780272
QMC	european	put	0.024540129098016037	0.9	43.01	21	0.8779138838117856	43.73	0.016512456570328213	0.0017728999955579638
GAN-MC	european	put	0.05384260361743097	0.9	43.01	21	0.8515416567443121	43.73	0.016512456570328213	0.0006973999552428722
GAN-LHS	european	put	0.0358657362262275	0.9	43.01	21	0.8677208373963953	43.73	0.016512456570328213	0.0005812000017613173
MC	american	put	0.2659333324215418	1.3	44.0	21	0.9542866678519957	43.73	0.01579225855138693	0.0002753000007942319
QMC	american	put	0.06694021874960555	1.3	44.0	21	1.3870222843744873	43.73	0.01579225855138693	0.0018214998999610543
GAN-MC	american	put	0.0879803970897742	1.3	44.0	21	1.1856254837832936	43.73	0.01579225855138693	0.0007025999948382378
GAN-LHS	american	put	0.0033386297473756944	1.3	44.0	21	1.2956597813284116	43.73	0.01579225855138693	0.0006428000051528215
MC	american	put	0.03933927249071415	3.6	47.5	21	3.741621380966571	43.73	0.010272764891760534	0.00026480003725737333
QMC	american	put	0.004423673624656368	3.6	47.5	21	3.615925225048763	43.73	0.010272764891760534	0.0019455000292509794
GAN-MC	american	put	0.009225240071745805	3.6	47.5	21	3.566789135741715	43.73	0.010272764891760534	0.000713899964466691
GAN-LHS	american	put	0.004191132967413555	3.6	47.5	21	3.615088078682689	43.73	0.010272764891760534	0.0006160000339150429
MC	american	put	0.04393662391429979	5.64	49.5	21	5.392197441123349	43.73	0.016758945019990246	0.00026160001289099455
QMC	american	put	0.002274654358245742	5.64	49.5	21	5.652829050580506	43.73	0.016758945019990246	0.001742799999192357
GAN-MC	american	put	0.0589196531613325	5.64	49.5	21	5.972306843829915	43.73	0.016758945019990246	0.0007226000307127833
GAN-LHS	american	put	0.0005765377751945535	5.64	49.5	21	5.636748326947902	43.73	0.016758945019990246	0.0006034999387338758
MC	american	put	0.023701826943373493	6.13	50.0	21	6.275292199162879	43.73	0.017513399988188568	0.0002709999680519104
QMC	american	put	0.008186258974605893	6.13	50.0	21	6.180181767514334	43.73	0.017513399988188568	0.001741899992339313
GAN-MC	american	put	0.051751622668507226	6.13	50.0	21	6.447237446957949	43.73	0.017513399988188568	0.0006893000099807978
GAN-LHS	american	put	0.0010319589307626602	6.13	50.0	21	6.123674091754425	43.73	0.017513399988188568	0.0006512999534606934
MC	american	put	0.04102769063716508	6.46	50.01	21	6.725038881516086	43.73	0.02630518107697981	0.0002770000137388706
QMC	american	put	0.0015973400655293994	6.46	50.01	21	6.47031881682332	43.73	0.02630518107697981	0.0017853999743238091
GAN-MC	american	put	0.06323916480551471	6.46	50.01	21	6.868525004643625	43.73	0.02630518107697981	0.0006940000457689166
GAN-LHS	american	put	0.005425604558738512	6.46	50.01	21	6.424950594550549	43.73	0.02630518107697981	0.0005938999820500612
MC	american	call	0.014678940753278965	1.35	43.5	21	1.3698165700169267	43.73	0.01413965849601106	0.00026320002507418394
QMC	american	call	0.03352746501731349	1.35	43.5	21	1.3047379222266269	43.73	0.01413965849601106	0.001961299916729331
GAN-MC	american	call	0.06522775012105782	1.35	43.5	21	1.4380574626634282	43.73	0.01413965849601106	0.0007324999896809459
GAN-LHS	american	call	0.005307514482016404	1.35	43.5	21	1.342834855449278	43.73	0.01413965849601106	0.0006225000834092498
MC	american	call	0.07645247726266774	0.86	44.5	21	0.7942508695541057	43.73	0.013948986408276357	0.0002590999938547611
QMC	american	call	0.07811479500816065	0.86	44.5	21	0.9271787237070181	43.73	0.013948986408276357	0.0017769000260159373
